metric,state,year,value,unit,source_table,source_title,source_release_date,source_pdf
number_of_recipients_000,W.P. Kuala Lumpur,2017,579.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2018,557.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2019,564.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2020,619.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2021,678.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2022,701.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2023,725.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Kuala Lumpur,2024,752.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2010,27.9,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2011,29.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2012,30.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2013,29.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2014,31.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2015,30.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2016,30.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2017,28.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2018,31.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2019,30.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2020,29.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2021,30.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2022,31.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2023,31.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Labuan,2024,32.3,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2010,35.6,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2011,37.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2012,36.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2013,35.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2014,36.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2015,34.4,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2016,33.7,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2017,32.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2018,33.2,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2019,32.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2020,34.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2021,36.1,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2022,35.8,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2023,36.0,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
number_of_recipients_000,W.P. Putrajaya,2024,38.5,thousand_recipients,A8,Salaries and Wages Survey Report 2024,2025-09-29,salaries_wages_survey_report_2024.pdf
